Timestamp,Arduino_Time,contact,delta_X,delta_Y,Sync_Time,Simple_Time
2025-12-12 10:39:13.426055,533104,106,0,-1,2025-12-12 10:39:13.531051874,2025-12-12 10:39:13.886864
2025-12-12 10:39:13.428097,534648,106,1,-2,2025-12-12 10:39:13.532595634,2025-12-12 10:39:13.888408
2025-12-12 10:39:13.428097,536192,110,0,-2,2025-12-12 10:39:13.534139394,2025-12-12 10:39:13.889952
2025-12-12 10:39:13.428097,537736,108,0,-2,2025-12-12 10:39:13.535682917,2025-12-12 10:39:13.891496
2025-12-12 10:39:13.428097,539276,98,1,-1,2025-12-12 10:39:13.537222862,2025-12-12 10:39:13.893036
2025-12-12 10:39:13.429093,540768,92,0,-2,2025-12-12 10:39:13.538714409,2025-12-12 10:39:13.894528
2025-12-12 10:39:13.429093,542256,80,0,-1,2025-12-12 10:39:13.540202141,2025-12-12 10:39:13.896016
2025-12-12 10:39:13.429093,543752,86,1,-2,2025-12-12 10:39:13.541697979,2025-12-12 10:39:13.897512
2025-12-12 10:39:13.430064,545240,108,0,-2,2025-12-12 10:39:13.543185711,2025-12-12 10:39:13.899000
2025-12-12 10:39:13.430064,546780,108,1,0,2025-12-12 10:39:13.544725418,2025-12-12 10:39:13.900540
2025-12-12 10:39:13.431060,548320,122,1,-2,2025-12-12 10:39:13.546265125,2025-12-12 10:39:13.902080
2025-12-12 10:39:13.431060,549860,108,0,-1,2025-12-12 10:39:13.547804832,2025-12-12 10:39:13.903620
2025-12-12 10:39:13.431060,551408,114,0,-2,2025-12-12 10:39:13.549352646,2025-12-12 10:39:13.905168
2025-12-12 10:39:13.434634,552948,116,1,-2,2025-12-12 10:39:13.550892353,2025-12-12 10:39:13.906708
2025-12-12 10:39:13.434634,554496,120,0,-1,2025-12-12 10:39:13.552439928,2025-12-12 10:39:13.908256
2025-12-12 10:39:13.435633,556044,130,1,-2,2025-12-12 10:39:13.553987741,2025-12-12 10:39:13.909804
2025-12-12 10:39:13.435633,557584,132,0,-2,2025-12-12 10:39:13.555527449,2025-12-12 10:39:13.911344
2025-12-12 10:39:13.435633,559132,138,1,-1,2025-12-12 10:39:13.557075262,2025-12-12 10:39:13.912892
2025-12-12 10:39:13.436630,560672,130,0,-2,2025-12-12 10:39:13.558614969,2025-12-12 10:39:13.914432
2025-12-12 10:39:13.436630,562220,140,1,-2,2025-12-12 10:39:13.560162544,2025-12-12 10:39:13.915980
2025-12-12 10:39:13.436630,563760,130,0,-1,2025-12-12 10:39:13.561702251,2025-12-12 10:39:13.917520
2025-12-12 10:39:13.437631,565308,124,0,-1,2025-12-12 10:39:13.563250065,2025-12-12 10:39:13.919068
2025-12-12 10:39:13.437631,566848,122,0,-1,2025-12-12 10:39:13.564789772,2025-12-12 10:39:13.920608
2025-12-12 10:39:13.437631,568392,124,1,-1,2025-12-12 10:39:13.566333532,2025-12-12 10:39:13.922152
2025-12-12 10:39:13.438668,569936,126,0,-1,2025-12-12 10:39:13.567877293,2025-12-12 10:39:13.923696
2025-12-12 10:39:13.438668,571480,120,0,-2,2025-12-12 10:39:13.569421053,2025-12-12 10:39:13.925240
2025-12-12 10:39:13.438668,573020,126,1,-1,2025-12-12 10:39:13.570960760,2025-12-12 10:39:13.926780
2025-12-12 10:39:13.439722,574568,130,0,-1,2025-12-12 10:39:13.572508335,2025-12-12 10:39:13.928328
2025-12-12 10:39:13.440783,576108,120,0,-1,2025-12-12 10:39:13.574048042,2025-12-12 10:39:13.929868
2025-12-12 10:39:13.440783,577656,114,0,-1,2025-12-12 10:39:13.575595856,2025-12-12 10:39:13.931416
2025-12-12 10:39:13.442332,579196,120,1,-1,2025-12-12 10:39:13.577135563,2025-12-12 10:39:13.932956
2025-12-12 10:39:13.442332,580744,108,0,-1,2025-12-12 10:39:13.578683376,2025-12-12 10:39:13.934504
2025-12-12 10:39:13.442872,582284,102,0,-2,2025-12-12 10:39:13.580223083,2025-12-12 10:39:13.936044
2025-12-12 10:39:13.442872,583832,96,0,-1,2025-12-12 10:39:13.581770658,2025-12-12 10:39:13.937592
2025-12-12 10:39:13.442872,585320,96,1,-1,2025-12-12 10:39:13.583258390,2025-12-12 10:39:13.939080
2025-12-12 10:39:13.443924,586812,88,0,-1,2025-12-12 10:39:13.584750175,2025-12-12 10:39:13.940572
2025-12-12 10:39:13.443924,588300,88,1,-2,2025-12-12 10:39:13.586237907,2025-12-12 10:39:13.942060
2025-12-12 10:39:13.443924,589788,86,0,-2,2025-12-12 10:39:13.587725639,2025-12-12 10:39:13.943548
2025-12-12 10:39:13.444925,591284,90,0,-2,2025-12-12 10:39:13.589221478,2025-12-12 10:39:13.945044
2025-12-12 10:39:13.444925,592772,92,1,-2,2025-12-12 10:39:13.590709209,2025-12-12 10:39:13.946532
2025-12-12 10:39:13.445925,594264,112,1,-2,2025-12-12 10:39:13.592200756,2025-12-12 10:39:13.948024
2025-12-12 10:39:13.447888,595804,130,0,-3,2025-12-12 10:39:13.593740702,2025-12-12 10:39:13.949564
2025-12-12 10:39:13.447888,597352,128,1,-2,2025-12-12 10:39:13.595288277,2025-12-12 10:39:13.951112
2025-12-12 10:39:13.448890,598896,124,1,-2,2025-12-12 10:39:13.596832037,2025-12-12 10:39:13.952656
2025-12-12 10:39:13.448890,600440,120,0,-2,2025-12-12 10:39:13.598375797,2025-12-12 10:39:13.954200
2025-12-12 10:39:13.449894,601984,108,1,-2,2025-12-12 10:39:13.599919558,2025-12-12 10:39:13.955744
2025-12-12 10:39:13.450890,603528,86,1,-3,2025-12-12 10:39:13.601463318,2025-12-12 10:39:13.957288
2025-12-12 10:39:13.450890,605016,88,0,-2,2025-12-12 10:39:13.602951050,2025-12-12 10:39:13.958776
2025-12-12 10:39:13.450890,606512,86,0,-2,2025-12-12 10:39:13.604446650,2025-12-12 10:39:13.960272
2025-12-12 10:39:13.451925,608000,78,1,-2,2025-12-12 10:39:13.605934381,2025-12-12 10:39:13.961760
2025-12-12 10:39:13.451925,609496,70,1,-3,2025-12-12 10:39:13.607430220,2025-12-12 10:39:13.963256
2025-12-12 10:39:13.451925,610984,72,0,-1,2025-12-12 10:39:13.608917952,2025-12-12 10:39:13.964744
